id	text_without_diac	text
16324	????? ????? ????? ??????? ???? ?? ???? ??????? ???? ?? ????	???????? ???????? ???????? ??????????? ?????? ??? ??????? ??????????? ?????? ??? ???????
18242	????? ????? ????? ?????? ??????? ???? ???? ?????? ??????? ???? ????	????????? ????????? ????????? ?????????? ???????????? ??????? ??????? ?????????? ???????????? ??????? ???????
20438	??????????? ??????????? ??????????? ?????? ?? ????? ????????????? ?????? ?? ????? ?????????????	?????????????????? ?????????????????? ?????????????????? ?????????? ??? ????????? ????????????????????? ?????????? ??? ????????? ?????????????????????
20304	??????? ??????? ??????? ???? ?? ??????? ???? ?? ???????	??????????? ??????????? ??????????? ??????? ??? ??????????? ??????? ??? ???????????
675	???? ???? ???? ?? ???? ?? ????	???????? ???????? ???????? ???? ????????? ???? ?????????
677	?????? ?????? ?????? ???? ??? ??????? ?????? ???? ??? ??????? ??????	?????????? ?????????? ?????????? ??????? ??????? ????????????? ?????????? ??????? ??????? ????????????? ??????????
19111	??? ????? ??? ????? ??? ????? ????? ???? ?? ??? ?????? ????? ???? ?? ??? ??????	?????? ????????? ?????? ????????? ?????? ????????? ????????? ?????? ??? ?????? ????????? ????????? ?????? ??? ?????? ?????????
20406	???? ???? ???? ????? ???? ?? ???? ?? ???????? ????? ???? ?? ???? ?? ????????	??????? ??????? ??????? ????????? ?????? ??? ??????? ??? ????????????? ????????? ?????? ??? ??????? ??? ?????????????
20606	????? ????? ????? ????? ???? ?? ????? ?????? ????? ???? ?? ????? ??????	?????????? ?????????? ?????????? ????????? ?????? ??? ?????????? ?????????? ????????? ?????? ??? ?????????? ??????????
40	?????? ?????? ?????? ???? ??????? ???? ???????	???????????? ???????????? ???????????? ???????? ????????????????? ???????? ?????????????????
462	??? ??? ??? ???? ???????? ???? ????????	?????? ?????? ?????? ???????? ???????????? ???????? ????????????
19488	??? ???? ??? ???? ??? ???? ?????? ??? ?????? ?????? ?????? ??? ?????? ??????	?????? ??????? ?????? ??????? ?????? ??????? ?????????? ????? ??????????? ?????????? ?????????? ????? ??????????? ??????????
15042	????? ????? ????? ????? ????? ???? ???? ????? ????? ???? ????	????????? ????????? ????????? ????????? ???????? ??????? ??????? ????????? ???????? ??????? ??????? 
15043	????? ????? ????? ????? ????? ????? ?????? ???? ????? ????? ??? ?? ???? ?????? ?????? ???? ????? ????? ??? ?? ???? ??????	????????? ???????? ????????? ???????? ????????? ???????? ?????????? ???????? ????????? ???????? ?????? ??? ????????? ?????????? ?????????? ???????? ????????? ???????? ?????? ??? ????????? ??????????
18578	????? ????? ????? ????? ???? ???????? ????? ???? ????????	??????????? ??????????? ??????????? ???????? ???????? ??????????????? ???????? ???????? ???????????????
21033	???? ???? ???? ?????? ???? ???? ??? ?????? ?????? ???? ???? ??? ??????	???????? ???????? ???????? ??????????? ?????? ????????? ????? ??????????? ??????????? ?????? ????????? ????? ???????????
769	????? ????? ????? ????? ????? ??? ??????? ? ??????? ????? ????? ??? ??????? ? ???????	????????? ????????? ????????? ?????????? ????????? ????? ?????????? ?? ???????????? ?????????? ????????? ????? ?????????? ?? ????????????
771	????? ????? ????? ??????? ?????? ?? ??????? ??????? ?????? ?? ???????	????????? ????????? ????????? ??????????? ??????????? ???? ???????????? ??????????? ??????????? ???? ????????????
772	????? ????? ????? ??????? ???? ??????? ????	????????? ????????? ????????? ???????????? ?????? ???????????? ??????
773	????? ????? ????? ????? ?? ??????? ????? ?? ???????	????????? ????????? ????????? ????????? ???? ??????????? ????????? ???? ???????????
774	????? ????? ????? ??? ????? ?? ???????? ????? ???? ??? ????? ?? ???????? ????? ????	????????? ????????? ????????? ????? ????????? ???? ???????????????? ????????? ?????? ????? ????????? ???? ???????????????? ????????? ??????
782	????? ????? ????? ????? ??? ????? ??? ??? ???????? ????? ??? ????? ??? ??? ????????	????????? ????????? ????????? ????????? ????? ????????? ????? ????? ??????????  ????????? ????? ????????? ????? ????? ??????????
788	????? ????? ????? ???? ????? ?? ??? ???? ???? ????? ?? ??? ????	????????? ????????? ????????? ??????? ????????? ???? ?????? ??????? ??????? ????????? ???? ?????? ???????
791	?????? ?????? ?????? ?????? ????? ?????? ?????	????????? ????????? ????????? ????????? ????????? ????????? ?????????
18149	??? ??? ??? ???? ???? ??????? ??? ????? ?? ???? ???? ??????  ???? ???? ??????? ??? ????? ?? ???? ???? ??????	????????? ????????? ????????? ??????? ????????? ???????????? ????? ??????????? ??? ??????? ????? ?????????? ??????? ????????? ???????????? ????? ??????????? ??? ??????? ????? ??????????
105	????? ????? ????? ??? ????? ?????? ???? ??? ????? ?????? ????	????????? ????????? ????????? ?????? ????????? ?????????? ??????? ?????? ????????? ?????????? ???????
110	????? ????? ????? ??? ????? ????? ??????? ??? ????? ????? ???????	????????? ????????? ????????? ?????? ???????? ????????? ????????????? ?????? ???????? ????????? ?????????????
111	????? ????? ????? ????? ?????? ??? ??? ????? ?????? ??? ???	?????????? ?????????? ?????????? ?????????? ?????????? ????? ????? ?????????? ?????????? ????? ?????
113	????? ???? ????? ???? ????? ???? ????? ???? ???? ????? ???? ????	?????????? ??????? ?????????? ??????? ?????????? ??????? ?????????? ??????? ?????? ?????????? ??????? ??????
658	?????? ?????? ?????? ????? ??? ?????? ????? ??? ??????	?????????? ?????????? ?????????? ???????? ????? ?????????? ???????? ????? ??????
405	???? ???? ???? ???? ????? ???? ???? ????? ????	????????? ????????? ????????? ????????? ???????? ??????? ????????? ???????? ???????
21022	????????? ????????? ????????? ???? ??????????? ??????? ?? ?????? ?? ?????? ???? ??????????? ??????? ?? ?????? ?? ??????	?????????????? ?????????????? ?????????????? ??????? ????????????????? ??????????? ???? ??????????? ??? ?????????? ??????? ????????????????? ??????????? ???? ??????????? ??? ??????????
19454	??? ??? ??? ??? ? ??? ???? ???? ??? ? ??? ???? ????	??????? ??????? ??????? ????? ?? ??????? ???????? ??????? ????? ?? ??????? ???????? ???????
20673	????? ????? ????? ??????? ??? ???? ? ???? ??????? ??? ???? ? ????	???????? ???????? ???????? ??????????? ?????? ??????? ?? ??????? ??????????? ?????? ??????? ?? ???????
19396	????? ????? ????? ????? ???? ?? ???? ????? ???? ?? ????	???????? ???????? ???????? ???????? ??????? ???? ??????? ???????? ??????? ???? ???????
21584	???? ???? ???? ????? ???? ???? ????? ???? ????	???????? ???????? ???????? ????????? ???????? ??????? ????????? ???????? ???????
74	????? ????? ????? ????? ????? ??? ????? ????? ???	????????? ????????? ????????? ???????? ????????? ?????? ???????? ????????? ??????
151	???? ???? ???? ???? ? ???? ???? ? ????	???????? ???????? ???????? ???????? ?? ???????? ???????? ?? ????????
198	????? ????? ????? ??????? ??????? ???? ???? ??????? ??????? ???? ????	????????? ????????? ????????? ???????????? ??????????? ???????? ??????? ???????????? ??????????? ???????? ???????
20923	??? ??? ??? ??????? ????? ????? ???? ??? ??????? ????? ????? ???? ???	?????? ?????? ?????? ??????????? ????????? ???????? ???????? ?????? ??????????? ????????? ???????? ???????? ??????
18915	????? ????? ????? ???? ???? ????? ?? ????? ???? ???? ????? ?? ?????	????????? ????????? ????????? ??????? ??????? ????????? ???? ????????? ??????? ??????? ????????? ???? ?????????
379	?????? ?????? ?????? ???? ??? ?????? ?? ?????? ???? ??? ?????? ?? ??????	?????????? ?????????? ?????????? ???????? ?????? ?????????? ??? ?????????? ???????? ?????? ?????????? ??? ??????????
488	?????? ?????? ?????? ?????? ??????? ?????? ???????	?????????? ?????????? ?????????? ?????????? ???????????? ?????????? ????????????
294	???? ???? ???? ?????? ????? ??? ?????? ????? ???	???????? ???????? ???????? ????????? ?????????? ?????? ????????? ?????????? ??????
484	????? ????? ????? ???? ??????? ????? ?? ????? ???? ??????? ????? ?? ?????	???????? ???????? ???????? ??????? ??????????? ???????? ??? ????????? ??????? ??????????? ???????? ??? ?????????
490	?????? ?????? ?????? ?????? ?? ????? ?????? ?? ?????	????????? ????????? ????????? ????????? ??? ????????? ????????? ??? ?????????
492	???? ???? ???? ????? ?? ?????? ????? ?? ??????	????????? ????????? ????????? ??????????? ??? ?????????? ??????????? ??? ??????????
495	????? ????? ????? ???? ????? ???? ???? ????? ????	????????? ????????? ????????? ???????? ????????? ??????? ???????? ????????? ???????
497	??? ??? ??? ??? ?? ????? ???? ??? ?? ????? ????	?????? ?????? ?????? ?????? ???? ??????????? ??????? ?????? ???? ??????????? ???????
18377	????? ????? ????? ????? ??? ???? ????? ????? ??? ???? ?????	????????? ????????? ????????? ????????? ????? ??????? ????????? ????????? ????? ??????? ?????????
20714	??? ??? ??? ??? ??? ??? ??? ??? ???? ?? ???? ??? ????? ??? ??? ???? ?? ???? ??? ?????	?????? ?????? ?????? ?????? ?????? ?????? ?????? ?????? ??????? ???? ???????? ????? ????????? ?????? ?????? ??????? ???? ???????? ????? ?????????
519	????? ????? ????? ??? ?????? ?????? ??? ?????? ??????	????????? ????????? ????????? ????? ??????????? ?????????? ????? ??????????? ??????????
21503	????? ??? ????? ??? ????? ??? ????? ????? ????? ???? ???? ????? ????? ????? ????? ???? ???? ?????	???????? ?????? ???????? ?????? ???????? ?????? ???????? ????????? ???????? ?????? ??????? ???????? ???????? ????????? ???????? ?????? ??????? ????????
20597	?????? ?????? ?????? ??? ??? ??? ????? ?? ?????? ??? ??? ??? ????? ?? ??????	??????????? ??????????? ??????????? ?????? ?????? ????? ???????? ??? ??????????? ?????? ?????? ????? ???????? ??? ???????????
14986	????? ????? ????? ?????? ??? ?? ????? ???? ?????  ?????? ??? ?? ????? ???? ?????	????????? ????????? ????????? ?????????? ????? ??? ????????? ???????? ????????? ?????????? ????? ??? ????????? ???????? ?????????
19197	???? ???? ???? ?????? ???? ?????? ??? ???? ????? ?????? ???? ?????? ??? ???? ?????	??????? ??????? ??????? ?????????? ??????? ????????? ????? ???????? ????????? ?????????? ??????? ????????? ????? ???????? ?????????
337	???? ???? ???? ???? ?? ????? ???? ?? ?????	???????? ???????? ???????? ???????? ??? ????????? ???????? ??? ?????????
761	???? ???? ???? ???? ???? ???? ???????? ???? ???? ???? ????????	????????? ????????? ????????? ????????? ?????? ???????? ??????????????? ????????? ?????? ???????? ???????????????
764	???? ???? ???? ???? ???? ?? ???? ???? ??	???? ???? ???? ?????? ??????? ???? ?????? ??????? ????
767	????? ????? ????? ?? ????? ?? ????? ???? ?? ????? ?? ????? ????	???????? ???????? ???????? ??? ???????? ???? ????????? ??????? ??? ???????? ???? ????????? ???????
640	????? ????? ????? ????? ??????? ????? ? ??????? ????? ??????? ????? ? ???????	????????? ????????? ????????? ????????? ???????????? ????????? ?? ????????????? ????????? ???????????? ????????? ?? ?????????????
636	????? ????? ????? ????? ?? ???? ?? ??????? ????? ?? ???? ?? ???????	????????? ????????? ????????? ????????? ???? ??????? ??? ???????????? ????????? ???? ??????? ??? ????????????
766	????? ??????? ????? ??????? ????? ??????? ????? ??????? ?? ????? ????? ????? ????? ??????? ?? ????? ????? ?????	????????? ???????????? ????????? ???????????? ????????? ???????????? ????????? ???????????? ??? ?????????? ????????? ????????? ????????? ???????????? ??? ?????????? ????????? ?????????
20520	??????? ??????? ??????? ????????? ????? ?? ??????? ?? ??????? ????????? ????? ?? ??????? ?? ???????	????????????? ????????????? ????????????? ???????????????? ???????? ??? ??????????? ???? ???????????? ???????????????? ???????? ??? ??????????? ???? ????????????
768	????? ????? ????? ?? ???? ????? ??? ???????? ? ???????? ?? ???? ????? ??? ???????? ? ????????	????????? ????????? ????????? ??? ???????? ????????? ????? ????????????? ?? ????????????? ??? ???????? ????????? ????? ????????????? ?? ?????????????
19298	??? ??? ??? ??? ???? ????????? ??? ???? ?????????	??????? ??????? ??????? ??????? ??????? ??????????????? ??????? ??????? ???????????????
16412	???? ???? ???? ??? ??? ???? ??????  ??? ??? ???? ??????	?????? ?????? ?????? ??????? ????? ?????? ?????????? ??????? ????? ?????? ??????????
19638	??? ??? ???? ??? ??? ???? ??? ??? ???? ??? ??? ???? ???????? ??? ??? ???? ????????	????? ????? ???????? ????? ????? ???????? ????? ????? ???????? ????? ????? ???????? ????????????? ????? ????? ???????? ?????????????
21115	??? ??? ??? ????? ????? ??? ?? ?????? ????? ????? ??? ?? ??????	?????? ?????? ?????? ???????? ???????? ?????? ???? ?????????? ???????? ???????? ?????? ???? ??????????
18851	????? ????? ????? ??????? ????????? ????? ??? ?? ????????? ??????? ????????? ????? ??? ?? ?????????	????????? ????????? ????????? ????????????? ????????????? ????????? ?????? ??? ??????????????? ????????????? ????????????? ????????? ?????? ??? ???????????????
21312	???? ???? ???? ?????? ???? ?????? ?????? ??? ???? ?????? ???? ?????? ?????? ??? ????	??????? ??????? ??????? ?????????? ?????? ?????????? ?????????? ?????? ??????? ?????????? ?????? ?????????? ?????????? ?????? ???????
15706	??????? ??????? ??????? ??? ????????? ???? ??? ??? ????????? ???? ???	???????????? ???????????? ???????????? ??????? ???????????? ?????? ????? ??????? ???????????? ?????? ?????
19855	????? ????? ????? ????????? ???? ??? ?? ???? ??????? ????????? ???? ??? ?? ???? ???????	???????? ???????? ???????? ??????????????? ??????? ?????? ??? ??????? ??????????? ??????????????? ??????? ?????? ??? ??????? ???????????
20360	???? ???? ???? ?? ?????? ??????? ???? ???? ?? ?????? ??????? ???? ????	???????? ???????? ???????? ??? ?????????? ???????????? ???????? ??????? ??? ?????????? ???????????? ???????? ???????
20517	???? ???? ???? ???? ???? ????? ???? ???? ???? ????? ????	?????? ?????? ?????? ?????? ??????? ???????? ??????? ?????? ??????? ???????? ???????
20442	????? ????? ????? ????? ???? ?? ????? ???????? ??????? ????? ???? ?? ????? ???????? ???????	????????? ????????? ????????? ????????? ???????? ???? ????????? ????????????? ????????????? ????????? ???????? ???? ????????? ????????????? ?????????????
19529	?????? ????? ?????? ????? ?????? ????? ???? ?????? ????? ???? ???? ?????? ????? ????	?????????? ????????? ?????????? ????????? ?????????? ????????? ??????? ?????????? ????????? ???????? ??????? ?????????? ????????? ????????
14739	????? ????? ????? ?????? ?? ??????? ???? ??? ?? ??? ????? ?????? ?? ??????? ???? ??? ?? ??? ?????	????????? ????????? ????????? ????????? ??? ???????????? ???????? ????? ???? ?????? ????????? ????????? ??? ???????????? ???????? ????? ???? ?????? ?????????
18296	???? ???? ???? ??? ??????? ??? ?????? ??? ??????? ??? ??????	??????? ??????? ??????? ????? ???????????? ?????? ?????????? ????? ???????????? ?????? ??????????
20605	?????? ?????? ?????? ????? ?????? ??????? ???????? ????? ?????? ??????? ????????	?????????? ?????????? ?????????? ????????? ?????????? ????????????? ????????????? ????????? ?????????? ????????????? ?????????????
18446	????? ????? ????? ????? ?? ???? ???? ???? ????? ?? ???? ???? ????	????????? ????????? ????????? ???????? ???? ?????? ?????? ???????? ???????? ???? ?????? ???????? ????????
736	???? ???? ???? ???? ? ??????? ???? ? ???????	???????? ???????? ???????? ???????? ?? ???????????? ???????? ?? ????????????
601	????? ????? ????? ????? ??? ?????? ????? ????? ??? ?????? ?????	????????? ????????? ????????? ????????? ????? ???????????? ????????? ????????? ????? ???????????? ?????????
604	?????? ?????? ?????? ???? ??? ?? ???????? ???? ??? ?? ????????	??????????? ??????????? ??????????? ??????? ????? ??? ?????????????? ??????? ????? ??? ??????????????
607	????? ????? ????? ?????? ? ????? ?????? ? ?????	?????????? ?????????? ?????????? ???????????? ?? ????????? ???????????? ?? ?????????
608	????? ????? ????? ?????? ???? ?????? ????	?????????? ?????????? ?????????? ???????????? ?????? ???????????? ??????
609	?????? ?????? ?????? ???? ??? ?? ???????? ???? ??? ?? ????????	??????????? ??????????? ??????????? ??????? ????? ??? ?????????????? ??????? ????? ??? ??????????????
610	???? ???? ???? ???? ? ?????? ?? ??????? ???????? ???? ? ?????? ?? ??????? ????????	????????? ????????? ????????? ????????? ?? ?????????? ???? ??????????? ?????????????? ????????? ?? ?????????? ???? ??????????? ??????????????
611	???? ?? ??????? ??? ???? ?? ??????? ??? ???? ?? ??????? ??? ???? ?? ??????? ??? ????? ???? ?? ??????? ??? ?????	????????? ???? ???????????? ????? ????????? ???? ???????????? ????? ????????? ???? ???????????? ????? ????????? ???? ???????????? ????? ????????? ????????? ???? ???????????? ????? ?????????
14865	????? ????? ????? ??? ????? ??? ????? ??? ????? ??? ?????	????????? ????????? ????????? ?????? ????????? ?????? ????????? ?????? ????????? ?????? ?????????
724	???? ???? ???? ?????? ?? ??? ????? ?????? ?? ??? ?????	??????? ??????? ??????? ???????????? ??? ?????? ??????? ???????????? ??? ?????? ???????
20332	???? ???? ???? ???? ???? ???????? ????? ??????? ???? ???? ???????? ????? ???????	???????? ???????? ???????? ????????? ???????? ????????????? ????????? ??????????? ????????? ???????? ????????????? ????????? ???????????
18233	?? ???? ???? ?? ???? ???? ?? ???? ???? ??? ?????? ?? ????? ?? ???? ???? ??? ?????? ?? ????? ?? ???? ????	??? ??????? ???????? ??? ??????? ???????? ??? ??????? ???????? ????? ???? ????????? ??? ??????? ???????? ????? ???? ????????? ??? ??????? ????????
20755	????? ????? ????? ???? ??????? ??? ????? ??? ???? ??????? ??? ????? ???	???????? ???????? ???????? ???????? ??????????? ?????? ???????? ?????? ???????? ??????????? ?????? ???????? ??????
19440	??? ??? ??? ??? ? ??? ??? ? ???	????? ????? ????? ?????? ?? ????? ?????? ?? ?????
19237	???? ???? ???? ??? ???? ????? ???? ? ??????? ??? ???? ????? ???? ? ???????	???????? ???????? ???????? ?????? ???????? ?????????? ??????? ?? ?????????????? ?????? ???????? ?????????? ??????? ?? ??????????????
21567	?????? ???? ?????? ???? ?????? ???? ???? ??? ???? ?? ?????? ??????? ???? ???? ??? ???? ?? ?????? ??????? ????	???????????? ????????? ???????????? ????????? ???????????? ????????? ??????? ?????? ??????? ??? ?????????? ???????????? ????????? ??????? ?????? ??????? ??? ?????????? ???????????? ?????????
19748	??? ??? ??? ??? ??? ?? ???? ??? ??? ?? ????	?????? ?????? ?????? ?????? ????? ??? ??????? ?????? ????? ??? ???????
147	???? ???? ???? ???? ????? ???? ?????	???????? ???????? ???????? ??????? ?????????? ??????? ??????????
676	????? ??????? ????? ??????? ????? ??????? ???? ???????? ??????? ??????? ???? ???????? ??????? ???????	????????? ???????????? ????????? ???????????? ????????? ???????????? ???????? ????????????? ???????????? ???????????? ???????? ????????????? ???????????? ????????????
680	????? ????? ????? ????? ?? ????? ?????? ????? ?? ????? ??????	?????????? ?????????? ?????????? ?????????? ??? ?????????? ?????????? ?????????? ??? ?????????? ??????????
681	???? ???? ???? ???? ???? ????? ????? ????? ???? ???? ????? ????? ?????	???????? ???????? ???????? ??????? ???????? ?????????? ?????????? ?????????? ??????? ???????? ?????????? ?????????? ??????????
686	???? ?? ??????? ???? ?? ??????? ???? ?? ??????? ???? ?? ??????? ???? ?? ???????	???????? ??? ??????????? ???????? ??? ??????????? ???????? ??? ??????????? ???????? ??? ??????????? ???????? ??? ???????????
19584	????? ??? ????? ??? ????? ??? ????? ??? ????? ??? ????? ???	????????? ????? ????????? ????? ????????? ????? ????????? ????? ????????? ????? ????????? ?????
19218	????? ????? ????? ?????? ??? ??? ???? ????? ?? ??????? ?????? ??? ??? ???? ????? ?? ???????	??????????? ??????????? ??????????? ?????????? ?????? ????? ??????? ??????????? ??? ??????????? ?????????? ?????? ????? ??????? ??????????? ??? ???????????
20549	??? ?????? ??? ?????? ??? ?????? ??????? ????? ??? ?????? ??????? ????? ??? ??????	????? ????????? ????? ????????? ????? ????????? ?????????? ???????? ????? ????????? ?????????? ???????? ????? ?????????
587	???? ???? ???? ???? ??? ?? ???? ???? ???? ??? ?? ???? ????	????????? ????????? ????????? ????????? ?????? ??? ???????? ???????? ????????? ?????? ??? ???????? ????????
20465	??????? ??????? ??????? ??????? ???? ?? ???? ?? ??????? ??????? ???? ?? ???? ?? ???????	??????????? ??????????? ??????????? ??????????? ???????? ???? ?????? ??? ??????????? ??????????? ???????? ???? ?????? ??? ???????????
19141	????? ????? ????? ??? ?????? ???? ??? ?????? ????	????????? ????????? ????????? ????? ??????????? ??????? ????? ??????????? ???????
19267	???? ???? ???? ??????? ??? ????? ??????? ??????? ??? ????? ???????	??????? ??????? ??????? ???????????? ????? ????????? ????????????? ???????????? ????? ????????? ?????????????
20589	?????? ?????? ?????? ???????? ?? ????? ???? ???????? ?? ????? ????	???????????? ???????????? ???????????? ??????????????? ??? ?????????? ???????? ??????????????? ??? ?????????? ????????
19946	????? ????? ????? ????? ??? ??? ????? ??? ???	????????? ????????? ????????? ????????? ?????? ?????? ????????? ?????? ??????
19957	???? ???? ???? ???? ??? ??? ?? ?????? ???? ???? ??? ??? ?? ?????? ????	??????? ??????? ??????? ??????? ????? ?????? ???? ??????????? ???????? ??????? ????? ?????? ???? ??????????? ????????
18646	???? ?? ???? ?? ???? ?? ????? ?? ??? ?? ????? ?? ??? ??	???? ????? ???? ???? ????? ???? ???? ????? ???? ??????????? ???? ????? ???? ??????????? ???? ????? ????
19581	????? ????? ????? ????? ???? ???? ???? ????? ???? ???? ????	?????????? ?????????? ?????????? ?????????? ??????? ??????? ??????? ?????????? ??????? ??????? ???????
18936	??? ???? ??? ???? ??? ???? ??? ???? ???? ?? ??? ??? ???? ???? ?? ???	?????? ???????? ?????? ???????? ?????? ???????? ?????? ???????? ???????? ??? ?????? ?????? ???????? ???????? ??? ??????
19194	????? ????? ????? ?????? ??????? ??? ???? ?? ????? ?????? ??????? ??? ???? ?? ?????	???????? ???????? ???????? ?????????? ??????????? ?????? ??????? ??? ??????????? ?????????? ??????????? ?????? ??????? ??? ???????????
19955	????? ????? ????? ??? ??? ? ???? ????? ??? ??? ? ???? ?????	????????? ????????? ????????? ????? ?????? ?? ???????? ????????? ????? ?????? ?? ???????? ?????????
14959	??? ????? ??????? ??? ????? ??????? ??? ????? ??????? ????? ????? ??????? ????? ??????? ????? ????? ??????? ????? ???????	?????? ???????? ??????????? ?????? ???????? ??????????? ?????? ???????? ??????????? ????????? ???????? ??????????? ????????? ???????????? ????????? ???????? ??????????? ????????? ????????????
14954	??? ??? ??? ???? ????? ??? ???? ???????  ???? ????? ??? ???? ???????	?????? ?????? ?????? ???????? ?????? ????? ???????? ??????????? ???????? ????????? ????? ???????? ???????????
14961	??? ?????? ??? ?????? ??? ?????? ????? ?????? ?????? ???? ??? ????? ?????? ?????? ???? ???	?????? ?????????? ?????? ?????????? ?????? ?????????? ????????? ?????????? ?????????? ??????? ??? ????????? ?????????? ?????????? ??????? ???
18580	??? ??? ??? ??? ?????? ??? ??????	????? ????? ????? ????? ?????????? ????? ??????????
15897	??? ??? ??? ?????? ??? ?????? ???	????? ????? ????? ?????????? ????? ?????????? ?????
746	???? ???? ???? ???? ????? ?? ???? ???? ???? ????? ?? ???? ????	????????? ????????? ????????? ???????? ???????? ???? ????????? ???????? ???????? ???????? ???? ????????? ????????
20185	????? ????? ????? ????????? ??? ????? ?? ????? ????????? ??? ????? ?? ?????	????????? ????????? ????????? ?????????????? ????? ????????? ??? ???????? ?????????????? ????? ????????? ??? ????????
729	???? ???? ???? ???? ??? ???? ???? ??? ????	????????? ????????? ????????? ????????? ????? ??????? ????????? ????? ???????
21526	?????? ?????? ?????? ?????? ?????? ?? ???? ?????? ?????? ?? ????	?????????? ?????????? ?????????? ?????????? ????????? ??? ??????? ?????????? ????????? ??? ???????
14764	??? ?????? ??? ?????? ??? ?????? ???? ?? ????? ??????? ?? ???????  ???? ?? ????? ??????? ?? ???????	?????? ?????????? ?????? ?????????? ?????? ?????????? ????? ????? ????????? ?????????? ??? ??????????? ????? ????? ????????? ?????????? ??? ???????????
18552	???? ??????? ???? ??????? ???? ??????? ???? ?????? ?? ???? ??????? ???? ?????? ?? ???? ???????	???????? ???????????? ???????? ???????????? ???????? ???????????? ??????? ?????????? ???? ???????? ???????????? ??????? ?????????? ???? ???????? ????????????
19399	??? ???? ??? ???? ??? ???? ??? ??? ???? ??? ??? ????	?????? ?????? ?????? ?????? ?????? ?????? ?????? ?????? ?????? ?????? ?????? ??????
19212	?????? ?? ?????? ?????? ?? ?????? ?????? ?? ?????? ??????? ??? ???????? ?????? ?? ?????? ??????? ??? ???????? ?????? ?? ??????	?????????? ??? ?????????? ?????????? ??? ?????????? ?????????? ??? ?????????? ?????????? ????? ?????????????? ?????????? ??? ?????????? ?????????? ????? ?????????????? ?????????? ??? ??????????
19113	??? ??? ??? ????? ??????? ????? ???????	??????? ??????? ??????? ??????? ?????????? ??????? ??????????
561	???? ???? ???? ???? ???? ? ?? ?? ??????? ???? ???? ? ?? ?? ???????	???????? ???????? ???????? ???????? ?????? ?? ????? ??? ????????????? ???????? ?????? ?? ????? ??? ?????????????
566	???? ???? ???? ???? ???? ????? ???? ???? ?????	???????? ???????? ???????? ???????? ??????? ?????????? ???????? ??????? ??????????
567	????? ????? ????? ??? ???? ??????? ?? ?????? ??? ???? ??????? ?? ??????	????????? ????????? ????????? ?????? ??????? ???????????? ??? ??????????? ?????? ??????? ???????????? ??? ???????????
569	????? ????? ????? ??? ???? ????? ?????? ??? ???? ????? ??????	????????? ????????? ????????? ?????? ??????? ????????? ?????????? ?????? ??????? ????????? ??????????
572	????? ????? ????? ???? ??????  ???? ??????	?????????? ?????????? ?????????? ???????????? ???????? ????????? ???????????? ???????? ?????????
312	????? ????? ????? ?????? ????? ?????? ?????	????????? ????????? ????????? ??????????? ???????? ??????????? ????????
314	????? ????? ????? ???? ?????? ????? ???? ?????? ?????	????????? ????????? ????????? ??????? ??????????? ???????? ??????? ??????????? ????????
3	?? ????? ????? ??? ???? ????? ????? ??? ????	???? ?????????? ???????? ?????? ??????? ?????????? ???????? ?????? ???????
20324	???????????? ???????????? ???????????? ??? ???????????? ??? ???????? ??? ???????????? ??? ????????	??????????????????? ??????????????????? ??????????????????? ?????? ??????????????????? ???? ???????????? ?????? ??????????????????? ???? ????????????
15016	??????? ??????? ??????? ??? ???? ???? ??????? ? ???? ?? ????????  ??? ???? ???? ??????? ? ???? ?? ????????	??????????? ??????????? ??????????? ??????? ???????? ?????? ??????????? ?? ???????? ??? ????????????? ??????? ???????? ?????? ??????????? ?? ???????? ??? ?????????????
21228	?? ?????? ?? ?????? ?? ?????? ?????? ?? ?????? ??? ?????? ?? ?????? ???	???? ?????????? ???? ?????????? ???? ?????????? ?????????? ???? ?????????? ?????? ?????????? ???? ?????????? ??????
19705	???? ???? ???? ???? ??????? ??? ????? ????? ?????? ???? ??????? ??? ????? ????? ??????	??????? ??????? ??????? ??????? ???????????? ????? ????????? ????????? ????????? ??????? ???????????? ????? ????????? ????????? ?????????
15022	???? ???? ???? ???? ???????  ???? ??? ????? ?? ?????  ???? ???????  ???? ??? ????? ?? ?????	??????? ??????? ??????? ??????? ???????????? ?????? ?????? ????????? ??? ???????? ??????? ???????????? ?????? ?????? ????????? ??? ????????
21449	???? ???? ???? ???? ?????? ?? ??? ??? ?????????? ???? ?????? ?? ??? ??? ??????????	??????? ??????? ??????? ??????? ?????????? ????? ?????? ??????? ???????????????? ??????? ?????????? ????? ?????? ??????? ????????????????
786	??? ????? ??? ????? ??? ????? ?????? ???? ??? ???? ?? ??????? ?????? ???? ??? ???? ?? ???????	????? ??????? ????? ??????? ????? ??????? ?????????? ????????? ????? ??????? ??? ??????????? ?????????? ????????? ????? ??????? ??? ???????????
19884	??? ??? ??? ???? ???? ???? ???? ?? ??? ???? ???? ???? ???? ?? ???	?????? ?????? ?????? ??????? ??????? ???????? ???????? ???? ?????? ??????? ??????? ???????? ???????? ???? ??????
21609	???? ???? ???? ??? ???? ???? ??? ???? ????	??????? ??????? ??????? ?????? ??????? ??????? ?????? ??????? ???????
21744	???? ???? ???? ???? ???? ??????? ??? ???? ???? ??????? ???	??????? ??????? ??????? ???????? ??????? ???????????? ?????? ???????? ??????? ???????????? ??????
