id	text_without_diac	text
711	تنكت تنكت تنكت الشتاء تنكت الشتاء تنكت	تْنَكِّتْ تْنَكِّتْ تْنَكِّتْ الشّْتا تْنَكِّتْ الشّْتا تْنَكِّتْ
712	تنكر تنكر تنكر تنكر للنعمة تنكر للنعمة	تْنَكِّرْ تْنَكِّرْ تْنَكِّرْ تْنَكِّرْ لِنِّعْمَة تْنَكِّرْ لِنِّعْمَة
714	تنمل تنمل تنمل ساقيا ينملو ساقيا ينملو	تْنَمِّلْ تْنَمِّلْ تْنَمِّلْ سَاقَيَّا يْنَمّْلُو سَاقَيَّا يْنَمّْلُو
19659	ماخو قرار ماخو قرار ماخو قرار ماخو قرارو عندو برشا ماخو قرارو عندو برشا	مَاخُو قَرَارْ مَاخُو قَرَارْ مَاخُو قَرَارْ مَاخُو قَرَارْ عَنْدُو بَرْشَا مَاخُو قَرَارْ عَنْدُو بَرْشَا
19979	مفتاح مفتاح مفتاح نسيت المفتاح في الدار نسيت المفتاح في الدار	مِفْتَاحْ مِفْتَاحْ مِفْتَاحْ نْسِيتْ الْمِفْتَاحْ فِي الدَّارْ نْسِيتْ الْمِفْتَاحْ فِي الدَّارْ
19510	ممات ممات ممات مماتي مازالت عايشة مماتي مازالت عايشة	مَمَّاتْ مَمَّاتْ مَمَّاتْ مَمَّاتِي مَازَالِتْ عَايْشَة مَمَّاتِي مَازَالِتْ عَايْشَة
100	تعب م الجري تعب م الجري تعب م الجري تعب م الجري تعب م الجري	تْعِبْ مِ الجَّرْيْ تْعِبْ مِ الجَّرْيْ تْعِبْ مِ الجَّرْيْ تْعِبْ مِ الجَّرْيْ تْعِبْ مِ الجَّرْيْ
645	تنبز تنبز تنبز تنبز م الفازة تنبز م الفازة	تِنْبِزْ تِنْبِزْ تِنْبِزْ تِنْبِزْ مِلْفَازَة تِنْبِزْ مِلْفَازَة
311	تفوريخ تفوريخ تفوريخ يزي م التفوريخ يزي م التفوريخ	تْفُورِيخْ تْفُورِيخْ تْفُورِيخْ يِزِّي مِ التّْفُورِيخْ يِزِّي مِ التّْفُورِيخْ
19360	لقى صوليسيون لقى صوليسيون لقى صوليسيون لقى صوليسيون للمشكلة متاعو لقى صوليسيون للمشكلة متاعو	لْقَى صُولِيسْيُونْ لْقَى صُولِيسْيُونْ لْقَى صُولِيسْيُونْ لْقَى صُولِيسْيُونْ لِلْمُشْكْلَة مْتَاعُو لْقَى صُولِيسْيُونْ لِلْمُشْكْلَة مْتَاعُو
21148	مساندة مساندة مساندة لقى مساندة من صوحابو لقى مساندة من صوحابو	مُسَانْدَة مُسَانْدَة مُسَانْدَة لْقَى مُسَانْدَة مِنْ صُحَابُو لْقَى مُسَانْدَة مِنْ صُحَابُو
20445	نرفوزي نرفوزي نرفوزي برجولية ما يتقربش ياسر نرفوزي برجولية ما يتقربش ياسر نرفوزي	نَرْفُوزِي نَرْفُوزِي نَرْفُوزِي بِرْجُولِيَّة مَا يِتْقْرَبْشْ يَاسِرْ نَرْفُوزِي بِرْجُولِيَّة مَا يِتْقْرَبْشْ يَاسِرْ نَرْفُوزِي
19702	وجيعة راس وجيعة راس وجيعة راس شدتني وجيعة راس مش نورمال شدتني وجيعة راس مش نورمال	وْجِيعِة رَاسْ وْجِيعِة رَاسْ وْجِيعِة رَاسْ شَدِّتْنِي وْجِيعِة رَاسْ مِشْ نُورْمَالْ شَدِّتْنِي وْجِيعِة رَاسْ مِشْ نُورْمَالْ
325	تقاقي تقاقي تقاقي دجاجة تقاقي دجاجة تقاقي	تْقَاقِي تْقَاقِي تْقَاقِي دْجَاجَة تْقَاقِي دْجَاجَة تْقَاقِي
558	تماس تماس تماس خرجت الكرة في التماس خرجت الكرة في التماس	تَمَاسْ تَمَاسْ تَمَاسْ خَرْجِتْ الْكُرَة فِي التَّمَاسْ خَرْجِتْ الْكُرَة فِي التَّمَاسْ
16136	اه اه اه اه توحشت ايام زمان اه توحشت ايام زمان	آهْ آهْ آهْ آهْ كَانْ تْمَرْكَا الْبُونْطُو آهْ كَانْ تْمَرْكَا الْبُونْطُو
19683	وذايني وذايني وذايني وذايني فيسع ما يتعمر وذايني فيسع ما يتعمر	وْذَايْنِي وْذَايْنِي وْذَايْنِي وْذَايْنِي فِيسَعْ مَا يِتْعَمِّرْ وْذَايْنِي فِيسَعْ مَا يِتْعَمِّرْ
660	تنرفز تنرفز تنرفز ديما يتنرفز فيسع ديما يتنرفز فيسع	تْنَرْفِزْ تْنَرْفِزْ تْنَرْفِزْ دِيمَا يِتْنَرْفِزْ فِيسَعْ دِيمَا يِتْنَرْفِزْ فِيسَعْ
18944	مجنون مجنون مجنون وليد مجنون يعمل في حاجات موش نورمال وليد مجنون يعمل في حاجات موش نورمال	مَجْنُونْ مَجْنُونْ مَجْنُونْ وَلِيدْ مَجْنُونْ يَعْمِلْ فِي حَاجَاتْ مُوشْ نُورْمَالْ وَلِيدْ مَجْنُونْ يَعْمِلْ فِي حَاجَاتْ مُوشْ نُورْمَالْ
15221	اسكورتا اسكورتا اسكورتا الرييس ديما يخرج اسكورتا الرييس ديما يخرج اسكورتا	إِسْكُورْتَا إِسْكُورْتَا إِسْكُورْتَا الرَّئِيسْ دِيمَا يُخْرِجْ إِسْكُورْتَا الرَّئِيسْ دِيمَا يُخْرِجْ إِسْكُورْتَا
19263	ومية ومية ومية ومية مشى و جا ومية مشى و جا	وَمْيَا وَمْيَا وَمْيَا وَمْيَا مْشَى وْ جَا وَمْيَا مْشَى وْ جَا
688	تنفس تنفس تنفس حل اشباك وتنفس لهوا حل اشباك وتنفس لهوا	تْنَفِّسْ تْنَفِّسْ تْنَفِّسْ حِلْ الشُّبَّاكْ وِتْنَفِّسْ لِهْوَا حِلْ الشُّبَّاكْ وِتْنَفِّسْ لِهْوَا
21475	وفاء وفاء وفاء وفاء تقربلي وفاء تقربلي	وَفَاءْ وَفَاءْ وَفَاءْ الْوَفَاءْ أَعَزْ حَاجَة فِي الْعَلَاقَة الزَّوْجِيَّة الْوَفَاءْ أَعَزْ حَاجَة فِي الْعَلَاقَة الزَّوْجِيَّة
19103	يويو يويو يويو نحب ناكل اليويو في الصباح نحب ناكل اليويو في الصباح	يُويُو يُويُو يُويُو نْحِبْ نَاكِلْ الْيُويُو فِي الصّْبَاحْ نْحِبْ نَاكِلْ الْيُويُو فِي الصّْبَاحْ
14737	احنا زادة احنا زادة احنا زادة احنا زادا خرجنا البارح في الليل  احنا زادا خرجنا البارح في الليل	أَحْنَا زَادَ أَحْنَا زَادَ أَحْنَا زَادَ أَحْنَا زَادَ خْرَجْنَا اْلبَارَحْ فِي الْلِيلْ أَحْنَا زَادَ خْرَجْنَا اْلبَارَحْ فِي الْلِيلْ
95	تعب تعب تعب تعب امو و بوه في جرتو تعب امو و بوه في جرتو	تَعِّبْ تَعِّبْ تَعِّبْ تَعِّبْ أُمُّو وْ بُوهْ فِي جُرّْتُو تَعِّبْ أُمُّو وْ بُوهْ فِي جُرّْتُو
20236	ميدالية ميدالية ميدالية اسامة الملولي جاب ميدالية ذهبية اولمبية لتونس اسامة الملولي جاب ميدالية ذهبية اولمبية لتونس	مِيدَالِيَّة مِيدَالِيَّة مِيدَالِيَّة أُسَامَة الْمَلُّولِي جَابْ مِيدَالِيَّة ذَهَبِيَّة أُولَمْبِيَّة لْتُونِسْ أُسَامَة الْمَلُّولِي جَابْ مِيدَالِيَّة ذَهَبِيَّة أُولَمْبِيَّة لْتُونِسْ
18181	تظاهرة تظاهرة تظاهرة في الشارع الرييسي متاع تونس فما تظاهرة عاملينها جماعة البوزار  حاطين لوحات تشكيلية و يعزفو في الموسيقى  في الشارع الرييسي متاع تونس فما تظاهرة عاملينها جماعة البوزار  حاطين لوحات تشكيلية و يعزفو في الموسيقى	تَظَاهْرَة تَظَاهْرَة تَظَاهْرَة فِي الشَّارَعْ الرَّئِيسِي مْتَاعْ تُونِسْ فَمَّا تَظَاهْرَة عَامْلِينْهَا جْمَاعَة الْبُوزَارْ حَاطِّينْ لَوْحَاتْ تَشْكِيلِيَّة وْ يَعْزْفُو فِي الشَّارَعْ الرَّئِيسِي مْتَاعْ تُونِسْ فَمَّا تَظَاهْرَة عَامْلِينْهَا جْمَاعَة الْبُوزَارْ حَاطِّينْ لَوْحَاتْ تَشْكِيلِيَّة وْ يَعْزْفُو
86	تعامل بالمعروف تعامل بالمعروف تعامل بالمعروف تعامل مع والديه بالمعروف تعامل مع والديه بالمعروف	تْعَامِلْ بِلْمَعْرُوفْ تْعَامِلْ بِلْمَعْرُوفْ تْعَامِلْ بِلْمَعْرُوفْ تْعَامِلْ مْعَ وَالْدِيهْ بِلْمَعْرُوفْ تْعَامِلْ مْعَ وَالْدِيهْ بِلْمَعْرُوفْ
87	تعامل بعنف تعامل بعنف تعامل بعنف تعامل مع مرطو بعنف تعامل مع مرطو بعنف	تْعَامِلْ بْعُنْفْ تْعَامِلْ بْعُنْفْ تْعَامِلْ بْعُنْفْ تْعَامِلْ مْعَ مَرْتُو بْعُنْفْ تْعَامِلْ مْعَ مَرْتُو بْعُنْفْ
90	تعاندو بالحجج تعاندو بالحجج تعاندو بالحجج تعاندو بالحجج و البراهين تعاندو بالحجج و البراهين	تْعَانْدُو بِلْحُجَجْ تْعَانْدُو بِلْحُجَجْ تْعَانْدُو بِلْحُجَجْ تْعَانْدُو بِلْحُجَجْ وِ الْبَرَاهِينْ تْعَانْدُو بِلْحُجَجْ وِ الْبَرَاهِينْ
93	تعاون تعاون تعاون ايجا نتعاونو على الخدمة هذي ايجا نتعاونو على الخدمة هذي	تْعَاوِنْ تْعَاوِنْ تْعَاوِنْ سَاعَاتْ نْعَوِنْ أُمِّي فِي الْكُوجِينَة سَاعَاتْ نْعَوِنْ أُمِّي فِي الْكُوجِينَة
19543	نزيف دم نزيف دم نزيف دم صارلو نزيف دم من الاكسيدون صارلو نزيف دم من الاكسيدون	نَزِيفْ دَمْ نَزِيفْ دَمْ نَزِيفْ دَمْ صَارْلُو نَزِيفْ دَمْ مِنْ لَكْسِيدُونْ صَارْلُو نَزِيفْ دَمْ مِنْ لَكْسِيدُونْ
19608	ميستاهلش ميستاهلش ميستاهلش ما يستاهلش الي صارلو ما يستاهلش الي صارلو	مَايِسْتَاهِلْشْ مَايِسْتَاهِلْشْ مَايِسْتَاهِلْشْ مَايِسْتَاهِلْشْ إِلِّي صَارْلُو مَايِسْتَاهِلْشْ إِلِّي صَارْلُو
336	تقة تقة تقة عندو الثقة في روحو عندو الثقة في روحو	ثِقَة ثِقَة ثِقَة عَنْدُو الثِّقَة فِي رُوحُو عَنْدُو الثِّقَة فِي رُوحُو
21349	كومارس كومارس كومارس الكومارس فيه فلوس الكومارس فيه فلوس	كُومَارْسْ كُومَارْسْ كُومَارْسْ الْكُومَارْسْ فِيهْ فْلُوسْ الْكُومَارْسْ فِيهْ فْلُوسْ
641	تنايكو تنايكو تنايكو تنايكو على حاجة بسيطة تنايكو على حاجة بسيطة	تْنَايْكُو تْنَايْكُو تْنَايْكُو تْنَايْكُو عْلَ حَاجَة بْسِيطَة تْنَايْكُو عْلَ حَاجَة بْسِيطَة
643	تنبا بالمستقبل تنبا بالمستقبل تنبا بالمستقبل العراف تنبا بالمستقبل العراف تنبا بالمستقبل	تَنَبَّأْ بِلْمُسْتَقْبِلْ تَنَبَّأْ بِلْمُسْتَقْبِلْ تَنَبَّأْ بِلْمُسْتَقْبِلْ الْعَرَّافْ تَنَبَّأْ بِلْمُسْتَقْبِلْ الْعَرَّافْ تَنَبَّأْ بِلْمُسْتَقْبِلْ
647	تنبير تنبير تنبير زعام كان في التنبير زعام كان في التنبير	تَنْبِيرْ تَنْبِيرْ تَنْبِيرْ زْعَامْ كَانْ فِي التَّنْبِيرْ زْعَامْ كَانْ فِي التَّنْبِيرْ
648	تنبيه تنبيه تنبيه تنبيه للعمومو تنبيه للعمومو	تَنْبِيهْ تَنْبِيهْ تَنْبِيهْ تَنْبِيهْ لِلْعُمُومْ تَنْبِيهْ لِلْعُمُومْ
650	تنجيم تنجيم تنجيم التنجيم انتشر برشا التنجيم انتشر برشا	تَنْجِيمْ تَنْجِيمْ تَنْجِيمْ التَّنْجِيمْ إِنْتَشَرْ بَرْشَا التَّنْجِيمْ إِنْتَشَرْ بَرْشَا
591	تمساح تمساح تمساح رينا تمساح في حديقة الحيوانات رينا تمساح في حديقة الحيوانات	تِمْسَاحْ تِمْسَاحْ تِمْسَاحْ رِينَا تِمْسَاحْ فِي حَدِيقَة الْحَيَوَانَاتْ رِينَا تِمْسَاحْ فِي حَدِيقَة الْحَيَوَانَاتْ
20256	مبعوث مبعوث مبعوث مبعوث من طرف فلان مبعوث من طرف فلان	مَبْعُوثْ مَبْعُوثْ مَبْعُوثْ مَبْعُوثْ مِنْ طَرَفْ فْلَانْ مَبْعُوثْ مِنْ طَرَفْ فْلَانْ
21498	منقالة منقالة منقالة لازمني نشري بيلا للمنقالة لازمني نشري بيلا للمنقالة	مُنْقَالَة مُنْقَالَة مُنْقَالَة لَازِمْنِي نِشْرِي بِيلَا لِلْمُنْقَالَة لَازِمْنِي نِشْرِي بِيلَا لِلْمُنْقَالَة
659	تندب تندب تندب بقات تندب على سعدها بقات تندب على سعدها	تِنْدِبْ تِنْدِبْ تِنْدِبْ بْقَاتْ تِنْدِبْ عْلَ سَعْدْهَا بْقَاتْ تِنْدِبْ عْلَ سَعْدْهَا
666	تنسنيس تنسنيس تنسنيس يموت ع التنسنيس يموت ع التنسنيس	تْنَسْنِيسْ تْنَسْنِيسْ تْنَسْنِيسْ يْمُوتْ عَ التّْنَسْنِيسْ يْمُوتْ عَ التّْنَسْنِيسْ
668	تنشية تنشية تنشية تنشية متاع الصغار تبدى م الصغرة تنشية متاع الصغار تبدى م الصغرة	تَنْشِئَة تَنْشِئَة تَنْشِئَة تَنْشِئَة مْتَاعْ الصّْغَارْ تَبْدَى مِ الصُّغْرَة تَنْشِئَة مْتَاعْ الصّْغَارْ تَبْدَى مِ الصُّغْرَة
670	تنصت تنصت تنصت تنصت على اخبارو تنصت على اخبارو	تْنَصِّتْ تْنَصِّتْ تْنَصِّتْ تْنَصِّتْ عْلَ أَخْبَارُو تْنَصِّتْ عْلَ أَخْبَارُو
674	تنطر تنطر تنطر تنطر كالريسور تنطر كالريسور	تْنَطِّرْ تْنَطِّرْ تْنَطِّرْ تْنَطِّرْ كِالرُّوسُورْ تْنَطِّرْ كِالرُّوسُورْ
19749	يكون منو من بعيد يكون منو من بعيد يكون منو من بعيد ماهوش ولد عمو راس يكون منو من بعيد ماهوش ولد عمو راس يكون منو من بعيد	يْكُونْ مِنُّو مِنْ بْعِيدْ يْكُونْ مِنُّو مِنْ بْعِيدْ يْكُونْ مِنُّو مِنْ بْعِيدْ مَاهُوشْ وِلْدْ عَمُّو رَاسْ يْكُونْ مِنُّو مِنْ بْعِيدْ مَاهُوشْ وِلْدْ عَمُّو رَاسْ يْكُونْ مِنُّو مِنْ بْعِيدْ
586	تمرميد تمرميد تمرميد التمرميد لازم منو التمرميد لازم منو	تْمَرْمِيدْ تْمَرْمِيدْ تْمَرْمِيدْ التّْمَرْمِيدْ لَازِمْ مِنُّو التّْمَرْمِيدْ لَازِمْ مِنُّو
290	تفصيل عملنا تفصيل للحادثة و الحيثيات متاعها عملنا تفصيل للحادثة و الحيثيات متاعها	تَفْصِيلْ عْمَلْنَا تَفْصِيلْ لِلْحَادْثَة وِ الْحَيْثِيَّاتْ مْتَاعْهَا عْمَلْنَا تَفْصِيلْ لِلْحَادْثَة وِ الْحَيْثِيَّاتْ مْتَاعْهَا
19998	يد السكينة يد السكينة يد السكينة يد السكينة تحمي من الشفرة متاعها يد السكينة تحمي من الشفرة متاعها	يِدْ السِّكِّينَة يِدْ السِّكِّينَة يِدْ السِّكِّينَة يِدْ السِّكِّينَة تَحْمِي مِنْ الشَّفْرَة مْتَاحَّا يِدْ السِّكِّينَة تَحْمِي مِنْ الشَّفْرَة مْتَاحَّا
19501	وزة وزة وزة في البلفيدير فما برشا وز في البلفيدير فما برشا وز	وَزَّة وَزَّة وَزَّة فِي الْبِلْفِيدِيرْ فَمَّا بَرْشَا وَزْ فِي الْبِلْفِيدِيرْ فَمَّا بَرْشَا وَزْ
18642	ولد ولد ولد المراة الي باش تولد مرتي اصلها المانية المراة الي باش تولد مرتي اصلها المانية	وَلِّدْ وَلِّدْ وَلِّدْ لِمْرَا إِلِّي بَاشْ تْوَلِّدْ مْرَتِي أَصْلْهَا أَلْمَانِيَّة لِمْرَا إِلِّي بَاشْ تْوَلِّدْ مْرَتِي أَصْلْهَا أَلْمَانِيَّة
18681	كافيتيريا كافيتيريا كافيتيريا عملنا قهوة في الكافيتيريا الي بحذى الخدمة عملنا قهوة في الكافيتيريا الي بحذى الخدمة	كَافِيتِيرْيَا كَافِيتِيرْيَا كَافِيتِيرْيَا عْمَلْنَا قَهْوَة فِي الْكَافِيتِيرْيَا إِلِّي بَحْذَى الْخِدْمَة عْمَلْنَا قَهْوَة فِي الْكَافِيتِيرْيَا إِلِّي بَحْذَى الْخِدْمَة
21101	وقفو السركولاسيون وقفو السركولاسيون وقفو السركولاسيون المعتصمين وقفو السركولاسيون في الكياس المعتصمين وقفو السركولاسيون في الكياس	وَقّْفُو السِّرْكُولَاسْيُونْ وَقّْفُو السِّرْكُولَاسْيُونْ وَقّْفُو السِّرْكُولَاسْيُونْ الْمُعْتَصْمِينْ وَقّْفُو السِّرْكُولَاسْيُونْ فِي الْكَيَاسْ الْمُعْتَصْمِينْ وَقّْفُو السِّرْكُولَاسْيُونْ فِي الْكَيَاسْ
318	تقابلنا بالصدفة تقابلنا بالصدفة تقابلنا بالصدفة تقابلنا بالصدفة في الكياس تقابلنا بالصدفة في الكياس	تْقَابِلْنَا بِالصُّدْفَة تْقَابِلْنَا بِالصُّدْفَة تْقَابِلْنَا بِالصُّدْفَة تْقَابِلْنَا بِالصُّدْفَة فِي الْكَيَاسْ تْقَابِلْنَا بِالصُّدْفَة فِي الْكَيَاسْ
20488	مش منتبه مش منتبه مش منتبه قاعد قاص الكياس و مش منتبه للكراهب قاعد قاص الكياس و مش منتبه للكراهب	مُشْ مُنْتَبِهْ مُشْ مُنْتَبِهْ مُشْ مُنْتَبِهْ قَاعِدْ قَاصْ الْكَيَاسْ وْ مُشْ مُنْتَبِهْ لِلْكْرَاهِبْ قَاعِدْ قَاصْ الْكَيَاسْ وْ مُشْ مُنْتَبِهْ لِلْكْرَاهِبْ
21192	وقتي وقتي وقتي الاشغال في الكياس وقتية لين يزفتوه الاشغال في الكياس وقتية لين يزفتوه	وَقْتِي وَقْتِي وَقْتِي الْأَشْغَالْ فِي الْكَيَاسْ وَقْتِيَّة لِينْ يْزَفّْتُوهْ الْأَشْغَالْ فِي الْكَيَاسْ وَقْتِيَّة لِينْ يْزَفّْتُوهْ
18482	وقوف وقوف وقوف ممنوع الوقوف و التوقف ممنوع الوقوف و التوقف	وُقُوفْ وُقُوفْ وُقُوفْ مَمْنُوعْ الْوُقُوفْ وْ التَّوَقُّفْ مَمْنُوعْ الْوُقُوفْ وْ التَّوَقُّفْ
21082	مستقر مستقر مستقر الحالة متاعو مستقرة الحالة متاعو مستقرة	مُسْتَقِرْ مُسْتَقِرْ مُسْتَقِرْ الْحَالَة مْتَاعُو مُسْتَقِرَّة الْحَالَة مْتَاعُو مُسْتَقِرَّة
18760	نشيد نشيد نشيد حيينا النشيد الوطني حيينا النشيد الوطني	نَشِيدْ نَشِيدْ نَشِيدْ حَيِّينَا النَّشِيدْ الْوَطَنِي حَيِّينَا النَّشِيدْ الْوَطَنِي
493	تلبط تلبط تلبط يدي تتلبط م العرق يدي تتلبط م العرق	تْلَبِّطْ تْلَبِّطْ تْلَبِّطْ يِدِّي تِتْلَبِّطْ مِ الْعْرَقْ يِدِّي تِتْلَبِّطْ مِ الْعْرَقْ
19157	موظف موظف موظف نخدم موظف في الوزارة نخدم موظف في الوزارة	مُوَظِّفْ مُوَظِّفْ مُوَظِّفْ نِخْدِمْ مُوَظِّفْ فِي الْمُزَارَة نِخْدِمْ مُوَظِّفْ فِي الْوْزَارَة
20751	وعد وعد وعد وفى بالوعد متاعو وفى بالوعد متاعو	وَعْدْ وَعْدْ وَعْدْ وْفَى بِالْوَعْدْ مْتَاعُو وْفَى بِالْوَعْدْ مْتَاعُو
19938	ابرك ابرك ابرك توا ابرك من قبل توا ابرك من قبل	أَبْرِكْ أَبْرِكْ أَبْرِكْ تَوَّا أَبْرِكْ مِنْ قْبَلْ تَوَّا أَبْرِكْ مِنْ قْبَلْ
19496	ولد عايلة ولد عايلة ولد عايلة ولد عايلة و دافي ولد عايلة و دافي	وِلْدْ عَايْلَة وِلْدْ عَايْلَة وِلْدْ عَايْلَة وِلْدْ عَايْلَة وْ دَافِي وِلْدْ عَايْلَة وْ دَافِي
19984	مقتول مقتول مقتول عايلة المقتول طالبت بالقصاص عايلة المقتول طالبت بالقصاص	مَقْتُولْ مَقْتُولْ مَقْتُولْ عَايْلِة الْمَقْتُولْ طَالْبِتْ بِالْقَصَاصْ عَايْلِة الْمَقْتُولْ طَالْبِتْ بِالْقَصَاصْ
21020	ظرف ظرف ظرف الظرف الي عايش فيه صعيب برشا الظرف الي عايش فيه صعيب برشا	ظَرْفْ ظَرْفْ ظَرْفْ الظَّرْفْ إِلِّي عَايِشْ فِيهْ صْعِيبْ بَرْشَا الظَّرْفْ إِلِّي عَايِشْ فِيهْ صْعِيبْ بَرْشَا
21084	وصمة وصمة وصمة الرشوة وصمة عار على ياخوها الرشوة وصمة عار على ياخوها	وَصْمَة وَصْمَة وَصْمَة الرَّشْوَة وَصْمَة عَارْ عَلِّي يَاخُوهَا الرَّشْوَة وَصْمَة عَارْ عَلِّي يَاخُوهَا
19801	وهم وهم وهم عندو مدة عايش في وهم عندو مدة عايش في وهم	وَهْمْ وَهْمْ وَهْمْ عَنْدُو مُدَّة عَايِشْ فِي وَهْمْ عَنْدُو مُدَّة عَايِشْ فِي وَهْمْ
205	تغصور تغصور تغصور شبيك تتغصور م الصباح  شبيك تتغصور م الصباح	تْغَصْوِرْ تْغَصْوِرْ تْغَصْوِرْ شْبِيكْ تِتْغَصْوِرْ مِ الصّْبَاحْ شْبِيكْ تِتْغَصْوِرْ مِ الصّْبَاحْ
19753	يزي يزي يزي يزي من البلادة يزي من البلادة	يِزِّي يِزِّي يِزِّي يِزِّي مِنْ لِبْلَادَة يِزِّي مِنْ لِبْلَادَة
18541	عزوز عزوز عزوز عزوز اسم راجل عزوز اسم راجل	عَزُّوزْ عَزُّوزْ عَزُّوزْ عَزُّوزْ إِسْمْ رَاجِلْ عَزُّوزْ إِسْمْ رَاجِلْ
18326	واكب واكب واكب الافتتاح واكبو حفل غنايي الافتتاح واكبو حفل غنايي	وَاكِبْ وَاكِبْ وَاكِبْ الْإِفْتِتَاحْ وَاكْبُو حَفْلْ غِنَائِي الْإِفْتِتَاحْ وَاكْبُو حَفْلْ غِنَائِي
19367	كات فوا كات كات فوا كات كات فوا كات ملا كات فوا كات هاو لكراهب ولا بلاش ملا كات فوا كات هاو لكراهب ولا بلاش	كَاتْ فْوَا كَاتْ كَاتْ فْوَا كَاتْ كَاتْ فْوَا كَاتْ مَلَّا كَاتْ فْوَا كَاتْ هَاوْ لِكْرَاهِبْ وَلَّا بْلَاشْ مَلَّا كَاتْ فْوَا كَاتْ هَاوْ لِكْرَاهِبْ وَلَّا بْلَاشْ
196	تغدر تغدر تغدر تغدر من اقرب الناس ليه تغدر من اقرب الناس ليه	تِغْدَرْ تِغْدَرْ تِغْدَرْ تِغْدَرْ مِنْ أَقْرِبْ النَّاسْ لِيهْ تِغْدَرْ مِنْ أَقْرِبْ النَّاسْ لِيهْ
20616	ماضي ماضي ماضي الماضي ياسس للمستقبل الماضي ياسس للمستقبل	مَاضِي مَاضِي مَاضِي الْمَاضِي يْأَسِّسْ لِلْمُسْتَقْبِلْ الْمَاضِي يْأَسِّسْ لِلْمُسْتَقْبِلْ
14551	ابوية ابوية ابوية الرعاية الابوية مهمة برشا في حياة الطفل الرعاية الابوية مهمة برشا في حياة الطفل	أَبَوِيَّة أَبَوِيَّة أَبَوِيَّة الرِّعَايَة الْأَبَوِيَّة مُهِمَّة بَرْشَا فِي حْيَاةْ الطِّفْلْ الرِّعَايَة الْأَبَوِيَّة مُهِمَّة بَرْشَا فِي حْيَاةْ الطِّفْلْ
18562	ورث ورث ورث ورث الدار من بوه ورث الدار من بوه	وْرِثْ وْرِثْ وْرِثْ وْرِثْ الدَّارْ مِنْ بُوهْ وْرِثْ الدَّارْ مِنْ بُوهْ
19325	مشعل مشعل مشعل خذا المشعل على بوه في الصنعة خذا المشعل على بوه في الصنعة	مِشْعَلْ مِشْعَلْ مِشْعَلْ خْذَا الْمِشْعَلْ عْلَى بُوهْ فِي الصَّنْعَة خْذَا الْمِشْعَلْ عْلَى بُوهْ فِي الصَّنْعَة
19276	فوزابل فوزابل فوزابل المشروع الي حكى عليه فوزابل المشروع الي حكى عليه فوزابل	فُوزَابْلْ فُوزَابْلْ فُوزَابْلْ الْمَشْرُوعْ إِلِّي حْكَى عْلِيهْ فُوزَابْلْ الْمَشْرُوعْ إِلِّي حْكَى عْلِيهْ فُوزَابْلْ
19095	مغلق مغلق مغلق راسو مغلق كي الحجرة راسو مغلق كي الحجرة	مْغَلِّقْ مْغَلِّقْ مْغَلِّقْ رَاسُو مْغَلِّقْ كِي الْحَجْرَة رَاسُو مْغَلِّقْ كِي الْحَجْرَة
82	تعاقب تعاقب تعاقب تعاقب الحكومات مظهر من مظاهر الديمقراطية تعاقب الحكومات مظهر من مظاهر الديمقراطية	تَعَاقُبْ تَعَاقُبْ تَعَاقُبْ تَعَاقُبْ الْحُكُومَاتْ مَظْهِرْ مِنْ مَظَاهِرْ الدِّيمُقْرَاطِيَّة تَعَاقُبْ الْحُكُومَاتْ مَظْهِرْ مِنْ مَظَاهِرْ الدِّيمُقْرَاطِيَّة
19271	ولد امو ولد امو ولد امو طلع ولد امو طلع ولد امو	وِلْدْ أُمُّو وِلْدْ أُمُّو وِلْدْ أُمُّو طْلَعْ وِلْدْ أُمُّو طْلَعْ وِلْدْ أُمُّو
21546	همس همس همس همس في وذن امو همس في وذن امو	هْمِسْ هْمِسْ هْمِسْ هْمِسْ فِي وْذِنْ أُمُّو هْمِسْ فِي وْذِنْ أُمُّو
184	تعنكش تعنكش تعنكش تعنكش في امو تعنكش في امو	تْعَنْكِشْ تْعَنْكِشْ تْعَنْكِشْ تْعَنْكِشْ فِي أُمُّو تْعَنْكِشْ فِي أُمُّو
18178	تطور تطور تطور العلم و التكنولوجيا تطوروا  العلم و التكنولوجيا تطوروا	طَوِّرْ طَوِّرْ طَوِّرْ الْعِلْمْ وِ التِّكْنُولُوجْيَا تْطَوّْرُو الْعِلْمْ وِ التِّكْنُولُوجْيَا تْطَوّْرُو
19918	معندوش قريحة معندوش قريحة معندوش قريحة ماعندوش قريحة بش ينجم يبدع ماعندوش قريحة بش ينجم يبدع	مَاعَنْدُوشْ قَرِيحَة مَاعَنْدُوشْ قَرِيحَة مَاعَنْدُوشْ قَرِيحَة مَاعَنْدُوشْ قَرِيحَة بَشْ يْنَجِّمْ يُبْدِعْ مَاعَنْدُوشْ قَرِيحَة بَشْ يْنَجِّمْ يُبْدِعْ
20251	مونتاليتا مونتاليتا مونتاليتا المونتاليتا متاعو متفتحة المونتاليتا متاعو متفتحة	مُونْتَالِيتَا مُونْتَالِيتَا مُونْتَالِيتَا الْمُونْتَالِيتَا مْتَاعُو مِتْفَتّْحَة الْمُونْتَالِيتَا مْتَاعُو مِتْفَتّْحَة
